Marca temporal,Fecha,Tienda,Departamento,Sector sucursal,Estacionamiento [Había guardia de seguridad en el área de estacionamiento.],Estacionamiento [El guardia de seguridad del estacionamiento se encontraba prestando atención al entorno.],Estacionamiento [Todos los espacios de estacionamiento estaban disponibles para los clientes.],Bienvenida [Habían suficientes elementos disponibles en el área de bienvenida.],Bienvenida [Los elementos del área de bienvenida estaban limpios y sin residuos de basura o comida.],Bienvenida [El personal del área de bienvenida se mostró amable y dio la bienvenida.],Bienvenida [El personal del área de bienvenida dio la bienvenida y ofreció atención.],Bienvenida [Los elementos del área de bienvenida se desplazaban correctamente.],"Pasillo central [El pasillo central estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Pasillo central [Alguna exhibición del pasillo central estaba vacía o sin producto.],Sector 1 [Había mal olor en el Sector 1.],"Sector 1 [En el área de mostrador del Sector 1, cuando se llamó al personal atendió rápidamente.]",Sector 1 [El personal del Sector 1 fue amable.],Sector 1 [El personal del Sector 1 mostró conocimiento cuando se le preguntó algo relacionado al Sector 1.],"Sector 1 [El Sector 1 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Sector 2 [El Sector 2 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Sector 2 [El personal del Sector 2 fue amable.],Sector 2 [El personal del Sector 2 mostró conocimiento cuando se le preguntó algo relacionado a su área.],Sector 3 [La exhibición del Sector 3 está completa (no hay canastas o bandejas vacías).],"Sector 3 [El Sector 3 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [El pasillo secundario está limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [Hay cajas o algún otro objeto que obstaculiza el paso en el pasillo secundario, sin que haya alguien trabajando con ello.]","Pasillo secundario [Al preguntar al personal del pasillo secundario donde ubicar un producto, ¿lo guiaron hacia el producto?]",Cobro [Encontró un punto de cobro disponible rápidamente.],Cobro [El personal de cobro saludó cordialmente.],Cobro [El personal de cobro fue amable durante toda la transacción.],Cobro [El personal de cobro ofreció productos en el área de cobro.],Cobro [El personal de cobro dejó de ofrecer productos adicionales cuando se le indicó que no estaba interesado.],Cobro [El personal de cobro reaccionó amablemente cuando se le pidió retirar algún producto de la transacción.],Cobro [El personal de cobro agradeció mi compra y se despidió.],Empaque [Las opciones de empaque son suficientes para diferentes ocasiones.],Empaque [El personal de empaque fue amable y ágil para realizar mi empaque.],Sanitarios [El sanitario estaba disponible para los clientes en todo momento (sin llave).],"Sanitarios [Había suficientes suministros en el sanitario (agua, jabón y papel).]","Sanitarios [Funcionan correctamente el inodoro, lavamanos y secador de manos en los sanitarios.]",Sanitarios [Estaba llena y actualizada la hoja de limpieza de los sanitarios.],Sanitarios [El sanitario olía bien.],"Experiencia [El ambiente (iluminación, diseño, música y aroma) es agradable y acorde a la experiencia.]","Experiencia [En general, el personal es agradable, atento y servicial.]",Experiencia [La misión de mi visita se cumplió y fue gracias a la buena asesoría y atención del personal.],Comentarios,Hallazgo grave
2025-11-11 16:48:35,11/11/2025,Sucursal Boca del Monte,Guatemala,Distrito Metro,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,,
2025-11-24 15:21:42,24/11/2025,Sucursal Atlántico,Guatemala,Distrito Metro,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,,
2025-11-01 12:27:52,01/11/2025,Sucursal Pacífico,Guatemala,Distrito Metro,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,,
2025-11-16 16:08:01,16/11/2025,Sucursal Aguilar Batres,Guatemala,Distrito Metro,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-07 11:02:18,07/11/2025,Sucursal Avenida,Guatemala,Distrito Metro,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,,
2025-11-07 10:51:33,07/11/2025,Sucursal Boulevard,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,,
2025-11-04 16:14:43,04/11/2025,Sucursal Quetzaltenango Norte,Quetzaltenango,Distrito Occidente,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-11-15 17:02:38,15/11/2025,Sucursal Terminal Quet,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-11 16:23:07,11/11/2025,Sucursal Quetzaltenango Centro,Quetzaltenango,Distrito Occidente,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-11 18:17:53,11/11/2025,Sucursal Llanos Quet,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,,
2025-11-03 08:50:23,03/11/2025,Sucursal Quetzaltenango Norte,Quetzaltenango,Distrito Occidente,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-03 10:11:25,03/11/2025,Sucursal Sur Quet,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-26 16:21:15,26/11/2025,Sucursal Escuintla Centro,Escuintla,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-16 14:49:02,16/11/2025,Sucursal Mercado Escu,Escuintla,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-24 11:45:27,24/11/2025,Sucursal Escuintla Norte,Escuintla,Distrito Sur,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,,
2025-11-02 18:31:28,02/11/2025,Sucursal Occidente Escu,Escuintla,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-24 14:19:06,24/11/2025,Sucursal Escuintla Norte,Escuintla,Distrito Sur,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-13 09:33:17,13/11/2025,Sucursal Norte Escu,Escuintla,Distrito Sur,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,NO,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2025-11-08 18:02:30,08/11/2025,Sucursal Sacatepéquez Norte,Sacatepéquez,Distrito Central,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-23 17:30:14,23/11/2025,Sucursal Central Saca,Sacatepéquez,Distrito Central,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-11-22 17:51:34,22/11/2025,Sucursal Sacatepéquez Centro,Sacatepéquez,Distrito Central,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-26 14:39:47,26/11/2025,Sucursal Terminal Saca,Sacatepéquez,Distrito Central,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,,
2025-11-13 08:08:01,13/11/2025,Sucursal Sacatepéquez Norte,Sacatepéquez,Distrito Central,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,,
2025-11-25 17:54:40,25/11/2025,Sucursal Avenida Chim,Chimaltenango,Distrito Central,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-21 08:52:39,21/11/2025,Sucursal Chimaltenango Centro,Chimaltenango,Distrito Central,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,,
2025-11-21 11:39:46,21/11/2025,Sucursal Plaza Chim,Chimaltenango,Distrito Central,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-24 17:29:16,24/11/2025,Sucursal Chimaltenango Plaza,Chimaltenango,Distrito Central,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,,
2025-11-22 15:18:37,22/11/2025,Sucursal Avenida Alta,Alta Verapaz,Distrito Norte,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2025-11-09 17:58:20,09/11/2025,Sucursal Alta Verapaz Plaza,Alta Verapaz,Distrito Norte,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,,
2025-11-02 18:53:46,02/11/2025,Sucursal Express Alta,Alta Verapaz,Distrito Norte,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,NO,NO,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-11-07 16:13:49,07/11/2025,Sucursal Alta Verapaz Centro,Alta Verapaz,Distrito Norte,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-11-03 15:24:35,03/11/2025,Sucursal Centro Peté,Petén,Distrito Norte,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-11-22 18:36:22,22/11/2025,Sucursal Petén Plaza,Petén,Distrito Norte,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,,
2025-11-17 14:10:32,17/11/2025,Sucursal Avenida Peté,Petén,Distrito Norte,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,,
2025-11-23 12:20:27,23/11/2025,Sucursal Izabal Centro,Izabal,Distrito Oriente,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-03 08:28:55,03/11/2025,Sucursal Express Izab,Izabal,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-26 16:23:04,26/11/2025,Sucursal Izabal Centro,Izabal,Distrito Oriente,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,,
2025-11-10 08:22:50,10/11/2025,Sucursal Centro San ,San Marcos,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-27 08:18:24,27/11/2025,Sucursal San Marcos Norte,San Marcos,Distrito Occidente,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-11-13 16:08:20,13/11/2025,Sucursal Central San ,San Marcos,Distrito Occidente,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,,
2025-11-18 11:20:52,18/11/2025,Sucursal Huehuetenango Norte,Huehuetenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-07 08:54:18,07/11/2025,Sucursal Occidente Hueh,Huehuetenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,,
2025-11-01 10:53:27,01/11/2025,Sucursal Huehuetenango Norte,Huehuetenango,Distrito Occidente,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-01 11:40:22,01/11/2025,Sucursal Brisas Juti,Jutiapa,Distrito Oriente,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,,
2025-11-03 17:48:33,03/11/2025,Sucursal Jutiapa Plaza,Jutiapa,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-11-04 12:26:43,04/11/2025,Sucursal Llanos Zaca,Zacapa,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-14 12:36:50,14/11/2025,Sucursal Zacapa Plaza,Zacapa,Distrito Oriente,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2025-11-13 13:44:25,13/11/2025,Sucursal Parque Reta,Retalhuleu,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-22 18:49:37,22/11/2025,Sucursal Retalhuleu Norte,Retalhuleu,Distrito Sur,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-11-18 14:39:36,18/11/2025,Sucursal Terminal Such,Suchitepéquez,Distrito Sur,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,,
2025-11-24 14:52:07,24/11/2025,Sucursal Suchitepéquez Centro,Suchitepéquez,Distrito Sur,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-11-06 09:26:08,06/11/2025,Sucursal Parque Sant,Santa Rosa,Distrito Sur,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
